"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"true","fullscreen","0","10008","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","10023","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc1","2","55284","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","292","603","16","Male","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","57615","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","2326","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc2","4","63173","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","run_exp/static/audio/clip_2_different_places.m4a","null","","","","","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","65877","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","2694.4000000003725","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc3","6","75805","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","run_exp/static/audio/clip_3_goal_of_game_1.m4a","null","","","","","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","82957","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","7147.60000000149","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc4","8","111193","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","run_exp/static/audio/clip_4_goal_of_game_2.m4a","null","","","","","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p><div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","116728","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","5525","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p<p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc5","10","138506","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","21772.200000001118","run_exp/static/audio/clip_5_probabilistic.m4a","49","","","","","<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","140010","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","142324","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","2310","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","143828","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","145003","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","1171.7999999988824","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","146506","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","146870","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","360.90000000037253","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","148374","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","148910","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","532.5999999996275","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","150415","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","20","150789","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","370.40000000037253","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","152292","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","152563","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","267.5","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","23","154066","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""9040""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
