"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"true","fullscreen","0","18801","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","18808","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc1","2","64037","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","294","658","16","Male","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","88291","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","24242.599999997765","<div class='center'><p>Welcome! This is the first part of the study. It will last ~30 minutes. In part 1 and part 2 of the study, you are the head captain of a pirate ship traveling around the world to different islands. You will play a few different games throughout these two parts. Here is an overview of them:</p><br><p>Part 1 (today)</p><p>1. Instructions, practice game, and quiz</p><p>2. Pick a pirate game on 6 different islands</p><br><p>Part 2 (tomorrow)</p><p>3. Pick a pirate game and memory game</p><p>4. Where did you see this ship? </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc2","4","93721","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","run_exp/static/audio/clip_2_different_places.m4a","null","","","","","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","103290","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","9566.20000000298","<div class='center'><p>Today, you’ll visit these 6 islands on your journey. You'll be able to see these islands from your ship.</p><p><img src='run_exp/static/images/contexts/all_contexts.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc3","6","113018","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","run_exp/static/audio/clip_3_goal_of_game_1.m4a","null","","","","","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","117933","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","4913.10000000149","<div class='center'><p> The pirates on your ship will rob other ships as they leave the island.</p> These ships have just sold their goods to the islanders, so they will be filled with lots and lots of gold.</p><p><img src='run_exp/static/images/tutorial/ship_center.png' height='400'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc4","8","145968","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","run_exp/static/audio/clip_4_goal_of_game_2.m4a","null","","","","","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p><div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","152178","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","6207.60000000149","<div class='center'><p>As the head captain, you do not have to rob any ships yourself. Another pirate will be doing the robbing for you. First, you will choose a pirate to rob the next ship.</p><p><img src='run_exp/static/images/tutorial/pirates_all_crop.png' height='200'></p><p>Then, you'll see if the pirate successfully robbed the ship of their gold. If they were successful, then you'll get a stack of gold coins like this:</p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were <b>not</b> successful, then you'll get no gold coins, and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p> How much bonus money you make is based on how many gold coins you collect.</p<p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc5","10","172671","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","20490.5","run_exp/static/audio/clip_5_probabilistic.m4a","49","","","","","<div class='center'><p>Even the most skilled pirate can not rob EVERY ship.</p><p> Some ships will have very strong protections against pirate attacks.</p><p> Blue beard, here, is very, very good at robbing ships, but he won't be successful every time he tries to rob one.</p><p> You can press the <b>‘1’</b> key on the keyboard to choose him.</p><p> Try choosing him 10 times to see how often he succeeds at robbing a ship. </p><p><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","174172","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","12","174701","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","527","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","176202","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","14","186597","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","10393","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","188099","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","188152","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","52.19999999925494","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","189658","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","18","189737","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","78.39999999850988","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","191239","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","20","191502","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","261","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","193004","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","193287","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","281.30000000074506","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","23","194789","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","24","194902","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","112.80000000074506","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","25","196404","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_no_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","26","196669","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","263.19999999925494","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","198171","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","28","198175","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","2.899999998509884","<div class='center'><img src='run_exp/static/images/tutorial/blue.png' height='500'></p></div>","49","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","199677","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","<div class='center'><p><img src='run_exp/static/images/tutorial/blue_win.png' height='500'></p></div>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","instruc6","30","205196","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","null","run_exp/static/audio/clip_6_blue_beard_outcome.m4a","null","","","","","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p></div>","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","206679","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""17829""
","
","1481.6000000014901","<div class='center'><p> See, he succeeded in robbing the ships most of the time but not every time. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
