"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","4268","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","","","","","","","","","","",""
"","pavlovia","1","4272","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","","","","","","","","","","",""
"","welcome","2","39140","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","640","592","23","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","40352","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1210.5","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","42358","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","show_choice","5","44365","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","6","44871","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","46336","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1464","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","8","46879","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","47381","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","48833","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1450.2999999998137","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","11","49384","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","12","49885","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","50655","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","768.5","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","51892","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","52398","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","53651","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1252.1000000005588","run_exp/static/images/Set 6_rs/129a.jpg","86","","","","","","learn","SL",""
"","show_choice","17","54403","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/129a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","54909","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","56172","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1262.3999999994412","run_exp/static/images/Set 6_rs/121a.jpg","78","","","","","","learn","SR",""
"","show_choice","20","56915","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","21","57418","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","58952","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1532.6000000005588","run_exp/static/images/Set 6_rs/062a.jpg","78","","","","","","learn","SL",""
"","show_choice","23","59425","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","24","59927","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","61455","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1526.2000000001863","run_exp/static/images/Set 6_rs/017a.jpg","78","","","","","","learn","SL",""
"","show_choice","26","61934","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","62435","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","63493","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1056","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","29","64443","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","30","64949","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","66305","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1355.7000000001863","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","32","66955","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","33","67458","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","68381","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","921.6000000005588","run_exp/static/images/Set 6_rs/036a.jpg","78","","","","","","learn","SL",""
"","show_choice","35","69465","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/036a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","69971","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","70905","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","933.4000000003725","run_exp/static/images/Set 6_rs/071a.jpg","78","","","","","","learn","SL",""
"","show_choice","38","71977","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","39","72483","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","73885","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3274""
","
","1400.7000000001863","run_exp/static/images/Set 6_rs/066a.jpg","86","","","","","","learn","SL",""
