"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","7426","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","","","","","","","","","","",""
"","pavlovia","1","7436","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","","","","","","","","","","",""
"","welcome","2","42239","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","832","946","14","Female","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","42833","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","587.2000000476837","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","44106","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","1270.5","run_exp/static/images/Set 6_rs/010a.jpg","78","","","","","","learn","SR",""
"","show_choice","5","44846","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","45366","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","46178","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","809.1999999880791","run_exp/static/images/Set 6_rs/019a.jpg","86","","","","","","learn","SL",""
"","show_choice","8","47386","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/019a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","9","47895","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","48641","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","742.8999999761581","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","11","49916","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","50426","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","51194","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","765.1999999880791","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
"","show_choice","14","52446","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","15","52956","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","54290","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","1331.699999988079","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","17","54976","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","55477","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","56249","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","769.5","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","20","57485","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","21","58006","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","58768","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","759.5","run_exp/static/images/Set 6_rs/154a.jpg","86","","","","","","learn","SR",""
"","show_choice","23","60016","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/154a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","60525","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","61426","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","897.2000000476837","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","26","62546","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","63056","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","64169","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","1110.9000000357628","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","29","65066","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","30","65569","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","66522","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","950.6999999880791","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","32","67576","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","33","68095","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","69153","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","1055.4000000357628","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","35","70106","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","36","70625","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","71537","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","909.5999999642372","run_exp/static/images/Set 6_rs/076a.jpg","78","","","","","","learn","SR",""
"","show_choice","38","72645","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/076a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","73165","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","73969","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","800.9000000357628","run_exp/static/images/Set 6_rs/172a.jpg","78","","","","","","learn","SR",""
"","show_choice","41","75185","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","run_exp/static/images/Set 6_rs/172a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","42","75703","0.0-42.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","null","<p></p>","null","","","","","","","",""
"","image","43","76954","0.0-43.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""6488""
","
","1249.300000011921","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
