"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","3701","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","
","","","","","","","","","","",""
"","pavlovia","1","3710","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","","","","","","","","","","",""
"","welcome","2","38530","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/audio/clip_1_welcome.m4a","null","473","702","9","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","41637","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","3102.100000023842","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","43643","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","show_choice","5","45663","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","6","46173","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","7","47492","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1316.6999999284744","run_exp/static/images/Set 6_rs/066a.jpg","86","","","","","","learn","SL",""
"","show_choice","8","48189","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/066a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","9","48696","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","10","50227","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1529.4000000953674","run_exp/static/images/Set 6_rs/126a.jpg","86","","","","","","learn","SR",""
"","show_choice","11","50707","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","51224","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","13","52550","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1324.1000000238419","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","53232","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","53739","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","16","54448","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","707.2000000476837","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","17","55755","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","56266","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","19","57202","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","934.6999999284744","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","20","58271","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","58799","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","22","60512","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1710.8999999761581","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","23","60805","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","24","61317","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","25","62839","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1520","run_exp/static/images/Set 6_rs/017a.jpg","86","","","","","","learn","SL",""
"","show_choice","26","63341","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","63849","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","<p></p>","null","","","","","","","",""
"","image","28","65195","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","1343.2999999523163","run_exp/static/images/Set 6_rs/089a.jpg","86","","","","","","learn","SL",""
"","show_choice","29","65861","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
""fullscreenexit"",""2"",""12757""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2737""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""12757""
","null","run_exp/static/images/Set 6_rs/089a.jpg","null","","","","","","learn","SL",""
