"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","4399","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","","","","","","","","","","",""
"","pavlovia","1","4406","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","","","","","","","","","","",""
"","welcome","2","39255","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","575","758","13","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","39480","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","221.90000000002328","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","41192","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1709.2999999999884","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","5","41484","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","41987","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","43587","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1598.2999999999884","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","8","43991","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","9","44493","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","45298","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","802.4000000000233","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","11","46499","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","47001","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","48034","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1030.399999999965","run_exp/static/images/Set 6_rs/023a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","49006","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","49507","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","50489","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","979.1000000000349","run_exp/static/images/Set 6_rs/167a.jpg","78","","","","","","learn","SL",""
"","show_choice","17","51512","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","52014","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","52904","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","888.1999999999534","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","20","54018","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","54519","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","55445","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","923.7000000000116","run_exp/static/images/Set 6_rs/152a.jpg","78","","","","","","learn","SR",""
"","show_choice","23","56523","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","57025","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","57938","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","910.2000000000116","run_exp/static/images/Set 6_rs/088a.jpg","86","","","","","","learn","SR",""
"","show_choice","26","59030","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/088a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","27","59531","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","60575","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1040.5999999999767","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","29","61536","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","30","62037","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","62675","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","635.4000000000233","run_exp/static/images/Set 6_rs/007a.jpg","86","","","","","","learn","SR",""
"","show_choice","32","64042","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/007a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","33","64544","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","65765","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1218.100000000035","run_exp/static/images/Set 6_rs/008a.jpg","78","","","","","","learn","SL",""
"","show_choice","35","66549","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","67051","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","67722","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","667.9000000000233","run_exp/static/images/Set 6_rs/006a.jpg","86","","","","","","learn","SL",""
"","show_choice","38","69056","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","39","69557","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","70966","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","1407.3000000000466","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","41","71561","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","42","72062","0.0-42.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","43","72701","0.0-43.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","636.4000000000233","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","44","74066","0.0-44.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","45","74568","0.0-45.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
"","image","46","75456","0.0-46.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","873.2000000000116","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","47","76585","0.0-47.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","48","77086","0.0-48.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3405""
","
","null","<p></p>","null","","","","","","","",""
