"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","9399","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","","","","","","","","","","",""
"","pavlovia","1","9403","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","","","","","","","","","","",""
"","welcome","2","44254","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","533","72","12","Female","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","44492","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","229.5","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","46467","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","1974.0999994277954","run_exp/static/images/Set 6_rs/186a.jpg","86","","","","","","learn","SR",""
"","show_choice","5","46495","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/images/Set 6_rs/186a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","47002","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","48075","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","1071.8999996185303","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","8","49022","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","49539","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","50803","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","1262.8000001907349","run_exp/static/images/Set 6_rs/126a.jpg","78","","","","","","learn","SR",""
"","show_choice","11","51557","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/images/Set 6_rs/126a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","52062","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","53323","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","1259.6999998092651","run_exp/static/images/Set 6_rs/144a.jpg","86","","","","","","learn","SL",""
"","show_choice","14","54082","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/images/Set 6_rs/144a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","15","54600","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","55547","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","946.3000001907349","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","17","56610","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","57127","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","58275","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""8459""
","
","1147.3999996185303","run_exp/static/images/Set 6_rs/167a.jpg","86","","","","","","learn","SL",""
