"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","2144","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","","","","","","","","","","",""
"","pavlovia","1","2151","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","","","","","","","","","","",""
"","welcome","2","37010","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","480","247","17","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","37122","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","108","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","39127","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/070a.jpg","null","","","","","","learn","SR",""
"","show_choice","5","41133","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","6","41639","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","42613","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","971.5","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","8","43645","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","9","44151","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","45028","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","873.7000000476837","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","11","46157","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","46663","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","47305","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","637.8999999761581","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","48669","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","49175","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","51112","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1934.1000000238419","run_exp/static/images/Set 6_rs/138a.jpg","86","","","","","","learn","SL",""
"","show_choice","17","51183","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","51689","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","53259","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1568.8000000715256","run_exp/static/images/Set 6_rs/141a.jpg","78","","","","","","learn","SR",""
"","show_choice","20","53693","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/141a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","21","54199","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","56024","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1822.1999999284744","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","23","56205","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","56711","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","57506","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","792.6999999284744","run_exp/static/images/Set 6_rs/152a.jpg","86","","","","","","learn","SR",""
"","show_choice","26","58718","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","27","59223","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","61051","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1825.6000000238419","run_exp/static/images/Set 6_rs/006a.jpg","86","","","","","","learn","SL",""
"","show_choice","29","61228","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/006a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","30","61732","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","62617","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","883.7000000476837","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","32","63739","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","33","64245","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","65176","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","928.3000000715256","run_exp/static/images/Set 6_rs/074a.jpg","78","","","","","","learn","SL",""
"","show_choice","35","66251","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/074a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","66757","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","68605","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1846.6999999284744","run_exp/static/images/Set 6_rs/064a.jpg","86","","","","","","learn","SR",""
"","show_choice","38","68763","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","69270","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","70184","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","911.5","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","41","71277","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","42","71779","0.0-42.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
"","image","43","72817","0.0-43.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","1037.1999999284744","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","44","73785","0.0-44.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","45","74290","0.0-45.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1156""
","
","null","<p></p>","null","","","","","","","",""
