"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","6926","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","","","","","","","","","","",""
"","pavlovia","1","6946","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","","","","","","","","","","",""
"","welcome","2","41849","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","551","190","12","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","42026","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","171.10000000009313","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","44030","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","show_choice","5","46033","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","6","46536","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","47956","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1413.3999999999069","run_exp/static/images/Set 6_rs/008a.jpg","86","","","","","","learn","SL",""
"","show_choice","8","48546","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","9","49049","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","50680","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1624.7999999998137","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","11","51059","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","51562","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","52782","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1208.5","run_exp/static/images/Set 6_rs/108a.jpg","78","","","","","","learn","SR",""
"","show_choice","14","53575","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/108a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","54077","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","55338","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1255.1999999997206","run_exp/static/images/Set 6_rs/181a.jpg","78","","","","","","learn","SL",""
"","show_choice","17","56085","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/181a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","56588","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","58038","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1445","run_exp/static/images/Set 6_rs/071a.jpg","78","","","","","","learn","SL",""
"","show_choice","20","58597","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/071a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","59100","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","60177","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","1071","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","23","61109","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","24","61613","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5936""
","
","null","<p></p>","null","","","","","","","",""
