"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","3396","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","
","","","","","","","","","","",""
"","pavlovia","1","3402","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","","","","","","","","","","",""
"","welcome","2","38192","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","run_exp/static/audio/clip_1_welcome.m4a","null","493","337","25","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","41564","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","3367.5","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","43573","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","2006.4000000003725","run_exp/static/images/Set 6_rs/112a.jpg","78","","","","","","learn","SR",""
"","show_choice","5","43577","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","44080","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","<p></p>","null","","","","","","","",""
"","image","7","46088","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","run_exp/static/images/Set 6_rs/023a.jpg","null","","","","","","learn","SR",""
"","show_choice","8","48100","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","run_exp/static/images/blank.png","null","","","","","","learn","SR",""
"","html-keyboard-response","9","48617","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","<p></p>","null","","","","","","","",""
"","image","10","49793","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","1174.5999999996275","run_exp/static/images/Set 6_rs/150a.jpg","86","","","","","","learn","SR",""
"","show_choice","11","50624","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","run_exp/static/images/Set 6_rs/150a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","12","51127","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
""fullscreenexit"",""2"",""4342""
""blur"",""2"",""20470""
""focus"",""2"",""21984""
""blur"",""2"",""38081""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""blur"",""2"",""20470""
""blur"",""2"",""38081""
","""event"",""trial"",""time""
""focus"",""2"",""21984""
""focus"",""3"",""40344""
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2412""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""4342""
","null","<p></p>","null","","","","","","","",""
