"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","6720","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","","","","","","","","","","",""
"","pavlovia","1","6726","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","","","","","","","","","","",""
"","welcome","2","41597","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","549","936","11","Female","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","42509","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","904.7999999998137","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","44534","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","show_choice","5","46544","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/blank.png","null","","","","","","learn","SL",""
"","html-keyboard-response","6","47063","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","48425","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1359.5","run_exp/static/images/Set 6_rs/075a.jpg","86","","","","","","learn","SR",""
"","show_choice","8","49084","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","49594","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","50497","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","898.1999999999534","run_exp/static/images/Set 6_rs/167a.jpg","78","","","","","","learn","SL",""
"","show_choice","11","51613","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/167a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","12","52128","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","53730","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1595.3999999999069","run_exp/static/images/Set 6_rs/085a.jpg","78","","","","","","learn","SL",""
"","show_choice","14","54151","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/085a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","15","54656","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","56402","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1741.8000000000466","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","17","56666","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","57184","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","58911","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1723.6999999999534","run_exp/static/images/Set 6_rs/122a.jpg","86","","","","","","learn","SR",""
"","show_choice","20","59191","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/122a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","21","59699","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","61029","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1326.1999999999534","run_exp/static/images/Set 6_rs/063a.jpg","86","","","","","","learn","SR",""
"","show_choice","23","61713","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","62228","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","63181","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","949.3000000000466","run_exp/static/images/Set 6_rs/070a.jpg","86","","","","","","learn","SR",""
"","show_choice","26","64247","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/070a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","27","64765","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","65698","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","930.0999999998603","run_exp/static/images/Set 6_rs/166a.jpg","78","","","","","","learn","SR",""
"","show_choice","29","66777","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","30","67294","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","68522","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1224.3999999999069","run_exp/static/images/Set 6_rs/112a.jpg","86","","","","","","learn","SR",""
"","show_choice","32","69308","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/112a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","33","69819","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","71236","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1413.4000000001397","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","35","71834","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","72339","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","73595","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","1252.5","run_exp/static/images/Set 6_rs/061a.jpg","86","","","","","","learn","SR",""
"","show_choice","38","74354","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","74867","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","75870","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","999.6000000000931","run_exp/static/images/Set 6_rs/014a.jpg","86","","","","","","learn","SL",""
"","show_choice","41","76874","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/014a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","42","77377","0.0-42.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","43","78146","0.0-43.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","764.6999999999534","run_exp/static/images/Set 6_rs/050a.jpg","86","","","","","","learn","SL",""
"","show_choice","44","79386","0.0-44.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/050a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","45","79893","0.0-45.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","46","80731","0.0-46.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","834.1000000000931","run_exp/static/images/Set 6_rs/091a.jpg","78","","","","","","learn","SL",""
"","show_choice","47","81909","0.0-47.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/091a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","48","82421","0.0-48.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","49","83129","0.0-49.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","703.5","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","50","84436","0.0-50.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","51","84953","0.0-51.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","52","85883","0.0-52.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","926.5","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","53","86960","0.0-53.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","54","87471","0.0-54.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
"","image","55","88241","0.0-55.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","766.6000000000931","run_exp/static/images/Set 6_rs/017a.jpg","78","","","","","","learn","SL",""
"","show_choice","56","89487","0.0-56.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","run_exp/static/images/Set 6_rs/017a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","57","90001","0.0-57.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""5768""
","
","null","<p></p>","null","","","","","","","",""
