"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","3697","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","","","","","","","","","","",""
"","pavlovia","1","3707","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","","","","","","","","","","",""
"","welcome","2","38550","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","486","784","21","Female","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","40202","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1646.1999999955297","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","41221","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1015","run_exp/static/images/Set 6_rs/010a.jpg","86","","","","","","learn","SR",""
"","show_choice","5","42212","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/010a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","42716","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","43672","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","953.7000000029802","run_exp/static/images/Set 6_rs/024a.jpg","86","","","","","","learn","SR",""
"","show_choice","8","44724","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/024a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","45229","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","46340","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1108.3999999985099","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","11","47236","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","12","47739","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","48838","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1096.1999999955297","run_exp/static/images/Set 6_rs/012a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","49750","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/012a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","50268","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","51077","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","806.2000000029802","run_exp/static/images/Set 6_rs/055a.jpg","86","","","","","","learn","SL",""
"","show_choice","17","52285","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/055a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","18","52805","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","53610","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","802.3000000044703","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","20","54822","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","55326","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","56508","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1179.3000000044703","run_exp/static/images/Set 6_rs/025a.jpg","78","","","","","","learn","SL",""
"","show_choice","23","57334","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/025a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","24","57839","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","58583","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","741.6000000014901","run_exp/static/images/Set 6_rs/123a.jpg","78","","","","","","learn","SL",""
"","show_choice","26","59852","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/123a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","60357","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","61013","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","653.7999999970198","run_exp/static/images/Set 6_rs/095a.jpg","86","","","","","","learn","SL",""
"","show_choice","29","62375","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/095a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","30","62891","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","64353","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1459.6999999955297","run_exp/static/images/Set 6_rs/075a.jpg","78","","","","","","learn","SR",""
"","show_choice","32","64922","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/075a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","33","65438","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","66435","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","995.1000000014901","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","35","67447","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","67963","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","68683","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","717.3000000044703","run_exp/static/images/Set 6_rs/070a.jpg","86","","","","","","learn","SR",""
"","show_choice","38","69972","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/070a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","39","70478","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","71712","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","1231.8999999985099","run_exp/static/images/Set 6_rs/061a.jpg","78","","","","","","learn","SR",""
"","show_choice","41","72503","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""2741""
","
","null","run_exp/static/images/Set 6_rs/061a.jpg","null","","","","","","learn","SR",""
