"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","2011","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","","","","","","","","","","",""
"","pavlovia","1","2014","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","","","","","","","","","","",""
"","welcome","2","44827","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","1563","1570","18","Male","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","44896","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","67.90000000037253","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","46297","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","1399.5999999996275","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","5","46910","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","6","47419","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","48966","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","1546.0999999996275","run_exp/static/images/Set 6_rs/064a.jpg","78","","","","","","learn","SR",""
"","show_choice","8","49427","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","49936","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","50912","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","975.5999999996275","run_exp/static/images/Set 6_rs/062a.jpg","86","","","","","","learn","SL",""
"","show_choice","11","51941","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/062a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","12","52452","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","52995","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","542.3999999985099","run_exp/static/images/Set 6_rs/187a.jpg","86","","","","","","learn","SR",""
"","show_choice","14","54459","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","15","54969","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","55528","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","558.0999999996275","run_exp/static/images/Set 6_rs/045a.jpg","86","","","","","","learn","SR",""
"","show_choice","17","56975","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/045a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","57483","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","58202","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","718.2000000011176","run_exp/static/images/Set 6_rs/169a.jpg","78","","","","","","learn","SR",""
"","show_choice","20","59491","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/169a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","21","60000","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","61130","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","1129.2999999988824","run_exp/static/images/Set 6_rs/177a.jpg","78","","","","","","learn","SR",""
"","show_choice","23","62008","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/177a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","62519","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","64168","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","1648.2000000011176","run_exp/static/images/Set 6_rs/168a.jpg","78","","","","","","learn","SL",""
"","show_choice","26","64525","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","65032","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""1023""
","
","null","<p></p>","null","","","","","","","",""
