"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","phase","condition","lure_bin"
"true","fullscreen","0","4613","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","","","","","","","","","","",""
"","pavlovia","1","4636","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","","","","","","","","","","",""
"","welcome","2","39484","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/audio/clip_1_welcome.m4a","null","541","71","17","Female","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p></div>","","",""
"","html-keyboard-response","3","40237","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","749.6000000089407","<div class='center'><p>Welcome to the third part of the study! First, you'll be shown pictures of items one at a time. For each picture, you have to decide if the item is typically found indoors or outdoors.</p><p>If you think it's usually found indoors, then press <b>v</b> key on your keyboard. If you think it's usually found outdoors, then press the <b>n</b> key.There will be reminders on the screen to help you remember which keys to press. </p><p>If you're not sure whether the item is an indoor item or an outdoor item, go ahead and take a guess but try your best not to skip that choice. </p><div><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","",""
"","image","4","41323","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","1084.2000000029802","run_exp/static/images/Set 6_rs/152a.jpg","86","","","","","","learn","SR",""
"","show_choice","5","42241","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/152a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","6","42742","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","7","43513","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","769.7000000029802","run_exp/static/images/Set 6_rs/134a.jpg","86","","","","","","learn","SR",""
"","show_choice","8","44745","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/134a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","9","45246","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","10","46017","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","770.0999999940395","run_exp/static/images/Set 6_rs/117a.jpg","86","","","","","","learn","SL",""
"","show_choice","11","47248","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/117a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","12","47750","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","13","48708","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","956","run_exp/static/images/Set 6_rs/168a.jpg","86","","","","","","learn","SL",""
"","show_choice","14","49754","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/168a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","15","50255","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","16","50792","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","535.1000000089407","run_exp/static/images/Set 6_rs/064a.jpg","86","","","","","","learn","SR",""
"","show_choice","17","52257","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/064a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","18","52758","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","19","53795","0.0-19.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","1035.0999999940395","run_exp/static/images/Set 6_rs/008a.jpg","78","","","","","","learn","SL",""
"","show_choice","20","54761","0.0-20.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/008a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","21","55263","0.0-21.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","22","56006","0.0-22.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","741.4000000059605","run_exp/static/images/Set 6_rs/166a.jpg","86","","","","","","learn","SR",""
"","show_choice","23","57265","0.0-23.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/166a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","24","57766","0.0-24.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","25","58420","0.0-25.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","652.5999999940395","run_exp/static/images/Set 6_rs/016a.jpg","86","","","","","","learn","SL",""
"","show_choice","26","59769","0.0-26.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/016a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","27","60271","0.0-27.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","28","61337","0.0-28.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","1065.1000000089407","run_exp/static/images/Set 6_rs/121a.jpg","86","","","","","","learn","SR",""
"","show_choice","29","62273","0.0-29.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/121a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","30","62774","0.0-30.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","31","63699","0.0-31.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","923.3000000119209","run_exp/static/images/Set 6_rs/131a.jpg","86","","","","","","learn","SR",""
"","show_choice","32","64776","0.0-32.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/131a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","33","65279","0.0-33.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","34","65920","0.0-34.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","640.5","run_exp/static/images/Set 6_rs/057a.jpg","86","","","","","","learn","SL",""
"","show_choice","35","67281","0.0-35.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/057a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","36","67783","0.0-36.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","37","68755","0.0-37.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","970.8999999910593","run_exp/static/images/Set 6_rs/191a.jpg","86","","","","","","learn","SL",""
"","show_choice","38","69786","0.0-38.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/191a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","39","70287","0.0-39.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","40","71134","0.0-40.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","845.2999999970198","run_exp/static/images/Set 6_rs/178a.jpg","78","","","","","","learn","SR",""
"","show_choice","41","72289","0.0-41.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/178a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","42","72790","0.0-42.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","43","73676","0.0-43.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","884.3000000119209","run_exp/static/images/Set 6_rs/138a.jpg","78","","","","","","learn","SL",""
"","show_choice","44","74793","0.0-44.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/138a.jpg","null","","","","","","learn","SL",""
"","html-keyboard-response","45","75294","0.0-45.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","46","76652","0.0-46.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","1356.1000000089407","run_exp/static/images/Set 6_rs/063a.jpg","78","","","","","","learn","SR",""
"","show_choice","47","77296","0.0-47.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/063a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","48","77797","0.0-48.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","49","78996","0.0-49.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","1197.199999988079","run_exp/static/images/Set 6_rs/187a.jpg","78","","","","","","learn","SR",""
"","show_choice","50","79799","0.0-50.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","run_exp/static/images/Set 6_rs/187a.jpg","null","","","","","","learn","SR",""
"","html-keyboard-response","51","80301","0.0-51.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","null","<p></p>","null","","","","","","","",""
"","image","52","81121","0.0-52.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""3629""
","
","818.7999999970198","run_exp/static/images/Set 6_rs/014a.jpg","86","","","","","","learn","SL",""
