"success","trial_type","trial_index","time_elapsed","internal_node_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n","context_im"
"true","fullscreen","0","14121","0.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","pavlovia","1","14125","0.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","welc_back","2","24087","0.0-2.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_29_welcome_back.m4a","null","441","463","19","Female","<div class='center'><p>Welcome to day 2!</p><p> Yesterday, you were the head captain of a pirate ship. You asked your fellow pirates to rob other ships of their gold across six different islands.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","3","25590","0.0-3.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","1488.3000000044703","<div class='center'><p>Welcome to day 2!</p><p> Yesterday, you were the head captain of a pirate ship. You asked your fellow pirates to rob other ships of their gold across six different islands.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","day_1_summary_goal","4","42802","0.0-4.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_30_goal_of_game.m4a","null","","","","","<div class='center'><p>Today, like yesterday, you get to pick which pirate you want to rob the next ship.</p><p>If the pirate is successful in robbing a ship, you get gold coins that look like this: </p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were not successful in robbing the ship, then you will get no gold coins and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","5","43367","0.0-5.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","563.7999999970198","<div class='center'><p>Today, like yesterday, you get to pick which pirate you want to rob the next ship.</p><p>If the pirate is successful in robbing a ship, you get gold coins that look like this: </p><p><img src='run_exp/static/images/tutorial/reward.png' height='150'></p><p> If they were not successful in robbing the ship, then you will get no gold coins and you'll see a big red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='150'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","day_1_summary_pick","6","58058","0.0-6.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_31_how_to_pick_a_pirate.m4a","null","","","","","<div class='center'><p>Also, just like yesterday, you will use the 1,2,3 keys on your keyboard to pick a pirate. Press '1' to choose red beard, '2' to choose white beard, and '3' to choose black beard . You only have 3 seconds to pick a pirate, so please make a choice quickly!</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","7","59346","0.0-7.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","1287.2000000029802","<div class='center'><p>Also, just like yesterday, you will use the 1,2,3 keys on your keyboard to pick a pirate. Press '1' to choose red beard, '2' to choose white beard, and '3' to choose black beard . You only have 3 seconds to pick a pirate, so please make a choice quickly!</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","test_phase_begin","8","89754","0.0-8.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_32_final_place.m4a","null","","","","","<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the other islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p>Unlike yesterday, you won't be visiting multiple islands today. You will stay on this island for the entire game. This game will last ~30 minutes.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","9","90814","0.0-9.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","1058.7999999970198","<div class='center'><p>You’ve arrived at the final island of your journey! Unfortunately, it’s very foggy out, so you won’t be able to see it in the distance like the other islands you've visited.</p><p>You’ll still be deciding which pirate you want to rob a ship like before. However, because of the fog, you also won’t be able to see the ship.</p><p>This means you do not have to remember the ships you rob on this island.</p><p>Unlike yesterday, you won't be visiting multiple islands today. You will stay on this island for the entire game. This game will last ~30 minutes.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_1","10","98531","0.0-10.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_33_recognition_1.m4a","null","","","","","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","100685","0.0-11.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","2151.5","<div class='center'><p> Sometimes you’ll be shown a ship, and you will be asked if you saw this ship on a past island.</p><p> Here is an example of what you will see.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_probe_2","12","122402","0.0-12.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_34_recognition_2.m4a","null","","","","","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are sure you saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you saw it before but aren't sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but aren't sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","13","123149","0.0-13.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","744.5999999940395","<div class='center'><p> You will press the 5, 6, 7, 8 keys on your keyboard to respond.</p><p>If you are sure you saw the ship, press <b>5</b> on your keyboard.</p><p> If you think you saw it before but aren't sure, then press <b>6</b>.</p><p> If you think you have <b>not</b> seen it before but aren't sure, then press <b>7</b>.</p><p> If you are sure you did <b>not</b> see the ship before, then press <b>8</b>.</p><p><img src='run_exp/static/images/tutorial/example_recog_trial.png' height='500'></p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_outcome","14","140352","0.0-14.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_35_recognition_3.m4a","null","","","","","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","15","140745","0.0-15.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","392.1000000014901","<div class='center'><p> If you remember correctly, then you’ll get a gold coin like this: </p><p><img src='run_exp/static/images/tutorial/reward_small.png' height='200'></p><p>If you do not remember correctly, then you'll see a red x like this: </p><p><img src='run_exp/static/images/tutorial/reward_no.png' height='200'></p><p>Importantly, when you are shown a ship, take the time to remind yourself which island you saw it on. This will help you in the next part of the study.</p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_test_phase","16","156560","0.0-16.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","run_exp/static/audio/clip_36_begin_final.m4a","null","","","","","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw it. </p></div>","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","158948","0.0-17.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","2331.89999999851","<div class='center'><p>Let's go over the important points again. Your job is to: </p><p>1. Pick the pirate who is best at robbing ships and will bring you back gold coins. </p><p>2. Correctly remember whether or not you saw a ship before. If you did see the ship before, remind yourself on which island you saw it. </p><p><b>[Press the space bar to continue]</b></p></div>","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_welcome","18","162960","0.0-18.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","","","","","","","","null","","","","","","","","","","","","","","","","","",""
"","do_trial","19","169016","0.0-19.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","","","","","","","","null","0,1,0","6","blank","230","null","0.2074975071121423","0.7953914374899702","0.060301273890772895","","","","","","","","","",""
"","html-keyboard-response","20","170021","0.0-19.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","21","174047","0.0-20.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","1474","","","","","","","","50","1,1,1","6","blank","231","null","0.11662921276481487","0.7605591688743171","0.17051046510213838","1","","","","","","","","",""
"","html-keyboard-response","22","175052","0.0-20.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","23","178066","0.0-21.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","465.20000000298023","","","","","","","","50","0,0,1","6","blank","232","null","0.19457669827366894","0.6970481472149674","0.28465212090018527","0","","","","","","","","",""
"","html-keyboard-response","24","179073","0.0-21.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","25","181947","0.0-22.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","321.70000000298023","","","","","","","","49","0,0,0","6","blank","233","null","0.0867332827942665","0.5680618604750199","0.253871024168513","0","","","","","","","","",""
"","html-keyboard-response","26","182950","0.0-22.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","27","185831","0.0-23.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","328.8999999985099","","","","","","","","49","1,0,1","6","blank","234","null","0.08870415883359423","0.5028615009813435","0.221027206428264","1","","","","","","","","",""
"","html-keyboard-response","28","186835","0.0-23.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","29","191080","0.0-24.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","1692.6999999955297","","","","","","","","49","1,1,1","6","blank","235","null","0.12536377302636834","0.4861445506738297","0.23630927926249057","1","","","","","","","","",""
"","html-keyboard-response","30","192084","0.0-24.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","31","194982","0.0-25.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","350.80000000447035","","","","","","","","49","1,1,0","6","blank","236","null","0.22849065528833257","0.524786046926825","0.296575579089681","1","","","","","","","","",""
"","html-keyboard-response","32","195985","0.0-25.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","33","199076","0.0-26.0-0.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","540.6000000014901","","","","","","","","49","0,1,0","6","blank","237","null","0.05309413347190052","0.5609759759217144","0.3716733434636626","0","","","","","","","","",""
"","html-keyboard-response","34","200081","0.0-26.0-1.0","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""0"",""13277""
","
","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","","",""
